ProteinName	log2(A,B)	AveExpr	t	P.Value	q	B
Q9Y2B0_HUMAN	-0.077637664956734	9.05216700310587	1.7475475350154	0.136812221796078	0.224068919723901	-7.53966120803469
Q9NQT5_HUMAN	0.09580492703298	8.38373002756251	-1.74739930756745	0.136839137322161	0.224068919723901	-7.53985711168695
Q06323_HUMAN	0.056716053467467	9.69534203020438	-1.74633725654959	0.137032141655468	0.224272030530238	-7.54126062901833
P46087_HUMAN	0.04252422071036	8.73758749541342	-1.7434145410483	0.137564681385439	0.225030354057066	-7.54512182492075
Q12888_HUMAN	0.065138833038954	6.8625207885676	-1.74274273014569	0.137687381105726	0.225117829741488	-7.54600909978274
P15880_HUMAN	0.035484738315343	11.8570868383866	-1.74188896399101	0.13784347038307	0.225259781751631	-7.54713654948067
P04792_HUMAN	0.041935037085292	11.6085568928457	-1.73985910994123	0.138215284646218	0.225753945589906	-7.54981647540151
O15427_HUMAN	0.052694355963043	10.0481295745059	-1.73505565564059	0.139099126175569	0.227083513214333	-7.55615477176765
O60502_HUMAN	0.073166399983792	7.66244414443431	-1.73203736216134	0.139657368603256	0.227836323798656	-7.56013496742693
P48637_HUMAN	-0.093036617275155	8.49527654920356	1.73180531694293	0.139700378122546	0.227836323798656	-7.56044088199613
Q9BQA1_HUMAN	0.045503017878287	8.62124646319789	-1.73066160060885	0.139912558023345	0.228067989319256	-7.56194851916041
P67870_HUMAN	0.081222284124987	8.06876047635707	-1.72960894275564	0.140108127889631	0.228272360669879	-7.5633358732556
P04843_HUMAN	0.035846219695726	10.5831885150516	-1.72744290515581	0.140511403591197	0.228814764385864	-7.5661898520423
Q9H299_HUMAN	0.065980611489147	8.33219044375441	-1.72474000558612	0.141016249889114	0.229521944263963	-7.56974976472794
P35080_HUMAN	0.060447324990456	9.44396405916682	-1.72419900885012	0.141117513071156	0.229571862184792	-7.57046210379514
A1L0T0_HUMAN	0.085980396787305	7.72499693451912	-1.7220203118351	0.141526050268897	0.230121357737227	-7.5733301765837
O00233_HUMAN	-0.065991455412064	7.72231801618288	1.71879907451702	0.142132229809943	0.230900983014427	-7.5775687427277
P46977_HUMAN	0.040985900462207	9.35624118765621	-1.71848643266487	0.14219120036365	0.230900983014427	-7.57798000017512
P78346_HUMAN	0.299383946189069	6.34370861808969	-1.71834156846543	0.142218532896032	0.230900983014427	-7.57817055103209
O75431_HUMAN	0.135768199645435	7.75587548620821	-1.71759929147775	0.142358665198638	0.231013163286413	-7.5791468507767
P28340_HUMAN	0.094569180412163	8.24808743142768	-1.71562157233786	0.142732701646575	0.231504611348958	-7.58174749797548
P30536_HUMAN	-0.132771439937853	8.78457024382552	1.71332675363133	0.143167930613982	0.232094770865738	-7.58476402298559
P22830_HUMAN	0.151047700096874	6.15683121000916	-1.70805127716945	0.144173454501831	0.2336084075934	-7.59169409358454
P40763_HUMAN	-0.094016412838413	7.41634259466018	1.70594912617988	0.144576077245952	0.234144125101512	-7.59445379649076
Q8IY81_HUMAN	-0.044097228386416	7.74075550336859	1.70333392364764	0.145078517724481	0.234840885833754	-7.5978856194973
P35754_HUMAN	0.141300082187531	7.10704051918153	-1.70165663048432	0.145401673102534	0.235246886034547	-7.60008583357023
P09874_HUMAN	0.034731977823327	10.7021931596219	-1.70019265775965	0.145684310905607	0.235586961245665	-7.60200568969952
P49748_HUMAN	0.033196151874707	10.3709314500065	-1.69955777780133	0.145807051043729	0.235668255464317	-7.60283811778083
P62273_HUMAN	0.042051450071574	10.6681737796111	-1.69573611992058	0.146548047402921	0.236709472273299	-7.60784693279066
Q96B49_HUMAN	-0.168498742891171	7.62303254163182	1.69548521823413	0.146596825694472	0.236709472273299	-7.6081756550113
P14174_HUMAN	0.056916197538975	11.5647104175859	-1.69272194031774	0.147135102162963	0.23746072071164	-7.61179502274132
O00267_HUMAN	0.195220508997391	6.32436008201011	-1.6907290481169	0.147524521337405	0.237971102871647	-7.61440421488781
DECOY_P49327_HUMAN	0.057126011734342	8.1425810552861	-1.34346528678042	0.292833156625173	0.416212161427038	-7.61480964046627
Q9NX24_HUMAN	0.057153398272922	9.44919957979237	-1.68867591378542	0.147926776148569	0.238501673790355	-7.61709129518189
O14732_HUMAN	0.053182738051702	7.8242608230346	-1.68230988672094	0.149180915164534	0.240404527311727	-7.62541656421907
Q5T4S7_HUMAN	0.06102946347746	7.04213487633685	-1.68116151940065	0.149408262923156	0.240651644886629	-7.62691732236928
Q9H7Z7_HUMAN	0.097646998351676	8.83155361972276	-1.67991762308081	0.149654908316873	0.240916149011686	-7.62854256403357
P04004_HUMAN	0.056345087244015	10.1240671490915	-1.6795864376243	0.149720644880878	0.240916149011686	-7.62897521890723
P55084_HUMAN	0.039517515797968	9.66964747989029	-1.67906693615865	0.149823817366425	0.240962934755497	-7.62965383290252
Q6YHK3_HUMAN	-0.045807128713514	7.16385363528791	1.67848543929033	0.149939385170355	0.241015172597036	-7.63041335246205
Q12789_HUMAN	0.126448221630402	4.97019320786354	-1.67815788217685	0.150004523166175	0.241015172597036	-7.63084115353966
O00468_HUMAN	-0.055119524299841	6.97716309037729	1.67718136715404	0.150198878387096	0.241208272846833	-7.63211636140219
P36969_HUMAN	0.124562756383641	7.65448018134028	-1.67553714968448	0.15052668659884	0.241615392309688	-7.63426298049612
Q96ST2_HUMAN	0.086171256778525	5.0693183007035	-1.67414298699539	0.150805193181712	0.24194301343213	-7.63608262074704
Q5T9L3_HUMAN	-0.359159458783866	6.63552178295763	1.66941017120139	0.15175443870154	0.243345875077617	-7.64225625439738
P04406_HUMAN	0.031954007728217	15.497365785829	-1.66860781723043	0.151915946021006	0.243484798649734	-7.64330232121553
Q969G3_HUMAN	0.065002272144829	9.35897263014224	-1.6675418352533	0.152130781048905	0.243709014764058	-7.64469184503191
Q9H5V9_HUMAN	0.330648432212481	5.92574648624841	-1.64988722017247	0.155732559804443	0.249356122345667	-7.6676633023447
O14828_HUMAN	0.074501054653069	8.58821073308642	-1.64790642950037	0.156141851742734	0.249888435958351	-7.67023565888097
Q9HC38_HUMAN	0.075053892130578	8.55091015800986	-1.64648657227449	0.156435886233828	0.250235859337142	-7.67207893286886
P30040_HUMAN	0.03892693412087	11.0440162420915	-1.64524527896931	0.156693386846032	0.25052453000162	-7.6736899639257
O00232_HUMAN	-0.044240333922296	8.41854157661748	1.64124058497301	0.157526975869837	0.251733526058334	-7.67888477294942
O60678_HUMAN	-0.160782972554928	7.18687110437103	1.63785585035919	0.158234902609023	0.252734922627107	-7.68327209833555
P35249_HUMAN	0.062527186299048	8.3261027212417	-1.63750218508968	0.158309052088382	0.252734922627107	-7.68373034809134
P43308_HUMAN	0.159100552968083	4.81293260620331	-1.63269787010538	0.159319697867425	0.254223580699149	-7.68995208550293
Q8IZL8_HUMAN	0.070694376898874	8.24393653499062	-1.63014078858119	0.159860180152626	0.254960915084031	-7.69326107312488
O75822_HUMAN	0.056268286023105	8.43845321568824	-1.62940653182224	0.160015708519883	0.255083864758166	-7.6942109126847
Q9BQ69_HUMAN	0.048895316851562	9.21165303860064	-1.62878584001514	0.160147297142424	0.255142962836003	-7.69501373068431
Q8N7H5_HUMAN	-0.117553405204062	5.74761065664625	1.62849168613474	0.160209695606125	0.255142962836003	-7.69539416027461
O14744_HUMAN	0.047887276389531	9.37312256763145	-1.62720131876806	0.160483700163487	0.255454230509868	-7.69706271821656
Q9Y606_HUMAN	0.0771759900568	7.29981619331231	-1.62347453480144	0.161277640143435	0.256592409856385	-7.70187924469222
Q9NQR4_HUMAN	-0.047602052021526	8.20569590113685	1.62248443702877	0.161489210565294	0.256803380321925	-7.70315822045814
Q96GX9_HUMAN	-0.22842995294414	6.20024560967268	1.619310801873	0.162169199828346	0.257675563781857	-7.70725601246677
O75352_HUMAN	-0.045177701775677	9.39102764829501	1.61918528907756	0.162196149772897	0.257675563781857	-7.70741801762063
Q16401_HUMAN	0.031068529111368	9.73157019115942	-1.61821434860127	0.162404776465537	0.257881022004847	-7.70867110898078
Q9NWH9_HUMAN	-0.084151201828719	6.74197489768314	1.61623801606689	0.162830241031067	0.258430426468047	-7.71122095269988
P37198_HUMAN	-0.126273860613589	7.76623610022147	1.61140914331815	0.163874374286024	0.25996071472105	-7.71744656599315
P14866_HUMAN	0.033567842928877	11.1223608798502	-1.60018799430078	0.16632592284944	0.263721063435583	-7.73188818344839
O43172_HUMAN	0.121833662869035	8.00081259163093	-1.59904350938904	0.166577959910821	0.263991971554576	-7.73335913097813
P12270_HUMAN	0.034732152535334	9.07261186098889	-1.59763474316009	0.166888706185656	0.264355612525939	-7.7351692316707
Q9H2H8_HUMAN	0.154380063666641	7.60006292347906	-1.59672700667479	0.167089233322772	0.264544394725246	-7.73633526627605
Q8WZA0_HUMAN	-0.189851842141312	6.04904339090275	1.59184085957661	0.168172652317396	0.266130153448258	-7.74260770225739
P52292_HUMAN	0.033130299457895	9.59329192404691	-1.59125629026738	0.168302726234233	0.266206452195391	-7.74335766247361
Q96AG4_HUMAN	0.03527161268125	11.1336160571628	-1.5904315635123	0.168486404160249	0.266367421647608	-7.74441555874676
P30048_HUMAN	0.042503610846332	11.1234094482632	-1.58726950875878	0.169192440379402	0.267353652144711	-7.74846976613458
P38117_HUMAN	0.029653738871295	10.4965375563262	-1.58440176973935	0.169835240228978	0.268239048676365	-7.75214409173222
Q9Y3A5_HUMAN	0.089551680239818	9.62945529618909	-1.58311473825278	0.170124495375745	0.268565465515496	-7.75379233147432
O75940_HUMAN	0.127704719301322	6.5915597268486	-1.58262314471116	0.170235104954685	0.268609685256009	-7.75442176309308
Q9UQ80_HUMAN	0.032316110261393	10.6077187806327	-1.58018878478233	0.170783868258399	0.269344878553014	-7.75753764239782
P36915_HUMAN	-0.231089971725981	4.87040945539647	1.49128061575314	0.204096849607542	0.310586314891777	-7.75768411322579
Q9NRX1_HUMAN	0.122690197968998	6.58639178261179	-1.57866690822506	0.171127805502413	0.269756482546702	-7.75948468955782
P10599_HUMAN	0.040630467154877	12.5015161211316	-1.57802259307536	0.171273619740872	0.269806754472674	-7.7603088014551
O43633_HUMAN	-0.09829771099219	8.11358884022395	1.57779290277475	0.171325629762014	0.269806754472674	-7.76060255719537
P05198_HUMAN	0.041137897582605	10.1456747045351	-1.57630044307507	0.171663947966509	0.270208692539732	-7.76251091238815
Q9BS26_HUMAN	0.037027229338028	9.30834574550046	-1.57356580409633	0.172285527278127	0.271055894875892	-7.76600587160017
Q08211_HUMAN	0.0302820241267	10.4838676127038	-1.57278589300551	0.172463198409519	0.271204217228122	-7.76700221312984
O14579_HUMAN	0.082876298138909	7.54195065390844	-1.5706211236723	0.17295728198586	0.271849724996624	-7.76976676164206
O75439_HUMAN	-0.036233857353887	8.61141709678088	1.56714409239695	0.173753738256948	0.272969640971785	-7.77420419081873
Q9H2P0_HUMAN	-0.13937089194873	6.38218786505249	1.56395880811365	0.174486474179286	0.273988418170467	-7.77826606744782
P13473_HUMAN	0.105987860736251	11.2153948339169	-1.56106696655312	0.175154289386559	0.27490431905651	-7.78195106194347
P35244_HUMAN	0.049908097131333	9.40292782125711	-1.56039146593331	0.175310638163205	0.275016977957908	-7.78281146433746
Q7Z4H8_HUMAN	-0.044904489355321	5.22414217584131	1.5565407358898	0.176204486808082	0.276152511995825	-7.78771355237645
Q86W42_HUMAN	0.048128406295559	6.47835849693195	-1.55634591305598	0.17624982651718	0.276152511995825	-7.78796144556222
Q14061_HUMAN	-0.129070239455312	5.70630313379294	1.5561765857224	0.176289241975194	0.276152511995825	-7.78817688864127
O95297_HUMAN	-0.163118744374171	5.01393716970805	1.55349701683428	0.176914114973521	0.27696324263187	-7.79158504454241
Q15125_HUMAN	0.043558012969275	10.7925232087851	-1.55322731450658	0.176977127364399	0.27696324263187	-7.79192795647244
Q9Y4P3_HUMAN	0.058135106120618	6.57720501154424	-1.54852576545039	0.178079060306582	0.278553681633961	-7.79790207027052
P05026_HUMAN	0.066373277707902	8.69364554476051	-1.54712420646345	0.178408828552276	0.278935341563462	-7.79968164650534
P51808_HUMAN	-0.113750984340996	6.01144482645687	1.54390534874996	0.17916840811243	0.279988305229036	-7.80376632263004
Q05048_HUMAN	0.045925128025471	7.10962636333504	-1.54313573484135	0.179350480125297	0.280138213913288	-7.80474246388449
O43765_HUMAN	0.046759796724817	7.31828333059971	-1.54271901374901	0.179449140451736	0.280157755520425	-7.80527093441692
Q9Y4W2_HUMAN	-0.080120430989684	7.52014361656801	1.54189164366959	0.179645178123115	0.280329231888853	-7.80632001151442
P62256_HUMAN	0.137742171993205	7.20704975763373	-1.53896297325381	0.180340754092023	0.281183265865892	-7.81003171370353
P50914_HUMAN	0.04659805641311	12.039830416711	-1.53885938742518	0.180365403627383	0.281183265865892	-7.8101629448837
Q96G03_HUMAN	-0.101855116428573	7.23380529193721	1.53659232477521	0.180905690294096	0.281890419183708	-7.81303418836631
Q5QJE6_HUMAN	0.084324788516824	7.02784460099797	-1.53246173630061	0.181894088811669	0.283294816482542	-7.81826134492174
P25325_HUMAN	0.050925887724412	7.43564422836682	-1.53073461666095	0.182308901164745	0.283804952890259	-7.82044533682813
Q9BVI4_HUMAN	-0.084554238990102	7.06788772273698	1.52540713386519	0.183594154007346	0.285544094388335	-7.82717597605956
Q92896_HUMAN	0.048860976022396	7.96156799148344	-1.52537599506288	0.183601691686964	0.285544094388335	-7.8272152889616
Q96S97_HUMAN	-0.120000254979139	8.31148334623066	1.52459701934291	0.183790352558395	0.285700873097467	-7.82819864643382
P39748_HUMAN	0.031904710029526	10.5970608709617	-1.5219055654532	0.184443627991643	0.286579397147073	-7.83159472877238
O95881_HUMAN	0.036313632895853	10.0224223268254	-1.51970386400819	0.184979681741046	0.287275035827068	-7.834371064142
O60568_HUMAN	0.046912474558544	8.75490622857807	-1.51611647526051	0.185856305963535	0.288498666822633	-7.83889130336708
Q6UW68_HUMAN	-0.057570044614439	8.31897760713737	1.5144675954601	0.186260561830848	0.288988238107785	-7.84096751432534
Q9BY43_HUMAN	-0.06102534395817	6.66954851580332	1.51303730604397	0.186611906347495	0.289395288241322	-7.84276774809681
Q9BRK5_HUMAN	0.145123006619373	6.66054701131149	-1.5097584354509	0.187419737663837	0.290509526636223	-7.84689210871155
P49773_HUMAN	0.045068744589976	10.7839918344629	-1.50678422430101	0.188155395393231	0.291510884144254	-7.85063011680297
Q9UK76_HUMAN	-0.071264693744663	8.06578417509778	1.50589068487675	0.188376946059571	0.291715156469393	-7.85175253827191
Q53GQ0_HUMAN	0.08789192501162	8.12935798045391	-1.49871531171611	0.190165101269734	0.294344078690707	-7.86075603907755
O14880_HUMAN	0.04842863648358	8.13448146925552	-1.49440408002897	0.191247256011287	0.295878247644484	-7.86615718369078
Q3LXA3_HUMAN	0.091733764057775	6.03141293234783	-1.49205012469468	0.191840589314891	0.296655062506907	-7.86910352435965
O95433_HUMAN	0.059392472012712	9.55377497347195	-1.49112610438457	0.192073974266482	0.29687479292519	-7.87025955324199
A6NDG6_HUMAN	0.097113228897722	8.85135386714415	-1.48960520901866	0.192458703286255	0.297328124981901	-7.87216167657564
P51659_HUMAN	0.028059220055864	9.73077638998618	-1.48838311883469	0.192768376615463	0.297576248643936	-7.87368951112898
Q14254_HUMAN	0.042552066697056	8.94407800564179	-1.48824926502075	0.192802323460262	0.297576248643936	-7.87385682096463
Q5H9R7_HUMAN	0.239840302930467	6.14441845231358	-1.48705291919212	0.193105982718846	0.297903536907822	-7.87535190822935
Q53GS9_HUMAN	-0.070087279820978	7.94241853063333	1.48646662065762	0.193254964231055	0.297992007434514	-7.87608442913641
P30566_HUMAN	0.050728728191864	7.89930772798643	-1.48518638802366	0.193580657613103	0.298352748131664	-7.87768353119954
Q7L2H7_HUMAN	0.046308015749718	8.49731877179487	-1.48316569309119	0.194095786797576	0.299004973313936	-7.88020634991255
Q9H910_HUMAN	0.04412830252954	8.68437488336341	-1.47891356906008	0.195184019706064	0.300539030342859	-7.88551037328084
P62318_HUMAN	0.036899323929763	11.7778793910036	-1.47753340181142	0.195538484100489	0.300942333315092	-7.88723058942014
Q03088_YEAST	0.390247241651478	4.31258368617134	-1.16555191317095	0.319399702246736	0.44407346374792	-7.88742229855926
P30519_HUMAN	-0.110756418698935	8.12506714542883	1.47453760481286	0.196309987197113	0.301986792036429	-7.89096215966179
P62312_HUMAN	0.054816123703963	7.29529605051662	-1.47391719243752	0.196470121225747	0.302090228948525	-7.89173454513642
P78417_HUMAN	0.033068671185129	10.0907634175975	-1.46935723003528	0.197650890706495	0.303762143940228	-7.89740724789289
P20962_HUMAN	0.076489010396797	11.5656406773366	-1.4684139789741	0.197895975906372	0.303995141071102	-7.89857973878213
E9PRG8_HUMAN	-0.06159032763904	8.5306857021552	1.46731238058308	0.198182568571066	0.304291649194102	-7.8999486526756
Q9NYK5_HUMAN	0.056515466113218	7.55326617544173	-1.46691710533882	0.198285499367401	0.304306014130622	-7.90043973875403
Q9BTW9_HUMAN	0.106650545681579	7.34917695616079	-1.46652522404873	0.198387596287462	0.304319086380578	-7.90092655224582
P24752_HUMAN	-0.034330585557191	9.85060436781457	1.46600541342414	0.198523099388271	0.304383365964478	-7.90157219956131
P61086_HUMAN	0.044161721243452	8.89246141054391	-1.46480939001794	0.198835208619998	0.30465845869638	-7.90305738538719
Q9Y2Z0_HUMAN	0.04003917045422	8.78565922866095	-1.46458252859825	0.198894461746767	0.30465845869638	-7.9033390363147
P0A9P6_ECOLI	0.102233468215484	8.26777263103495	-1.46424148561106	0.198983568964057	0.30465845869638	-7.90376240962032
P51970_HUMAN	0.085454262561457	7.4896819025099	-1.46132156100496	0.199748028690036	0.305684983199998	-7.90738548775543
O75396_HUMAN	0.03868455390889	10.2826084137864	-1.460012259055	0.200091714859847	0.30606691285241	-7.90900907228265
O15067_HUMAN	0.030870826258232	9.30463923592169	-1.4584396265051	0.200505262497121	0.306448708537018	-7.91095836473767
Q02818_HUMAN	0.057624242551636	8.33706262643912	-1.45834647950781	0.200529782216105	0.306448708537018	-7.91107379275984
Q14974_HUMAN	0.030583161810743	11.1880590676742	-1.45677270647479	0.200944485404179	0.306938218193702	-7.91302353343878
P49790_HUMAN	-0.075979750692706	6.90175864619994	1.45257619345861	0.202054263577322	0.308488481292699	-7.91821809963356
P09669_HUMAN	0.064314899923218	9.83380230099814	-1.45219517958105	0.202155309380045	0.308497919335479	-7.91868940624438
O43663_HUMAN	-0.299892536642735	4.99092992383251	1.44950771860785	0.202869384665427	0.309442419761711	-7.92201220653522
O95347_HUMAN	0.050756894718566	8.40289286576531	-1.44889816908276	0.203031676195167	0.309544777771534	-7.92276548390158
